Price,Close,High,Low,Open,Volume,Stock,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,AMD,AMD,AMD,AMD,AMD,INTC,INTC,INTC,INTC,INTC,TSLA,TSLA,TSLA,TSLA,TSLA,GM,GM,GM,GM,GM,F,F,F,F,F,JPM,JPM,JPM,JPM,JPM,BAC,BAC,BAC,BAC,BAC,GS,GS,GS,GS,GS,WMT,WMT,WMT,WMT,WMT,COST,COST,COST,COST,COST,NKE,NKE,NKE,NKE,NKE,DIS,DIS,DIS,DIS,DIS,PEP,PEP,PEP,PEP,PEP,KO,KO,KO,KO,KO
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.422821044921,170.459543935123,168.466994379884,169.229123953532,2389000,,,,,
7/5/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.322677612304,171.423683073337,169.844332597748,169.871878267936,5277100,,,,,
7/6/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.341018676757,171.478747005687,169.770845671856,170.615612115006,5592100,,,,,
7/7/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.10888671875,170.679923375579,168.062972597712,170.624832034744,6309900,,,,,
7/10/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.229125976562,170.707471020512,168.751644332094,169.017937830576,5508800,,,,,
7/11/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.935287475585,169.623957268764,167.502856547538,169.302586438561,3914300,,,,,
7/12/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.191513061523,169.513761201794,168.017047819262,168.93527413767,6080100,,,,,
7/13/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.194992065429,172.681650926357,168.274161496443,170.606464349779,8223100,,,,,
7/14/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.819412231445,173.205065672315,171.790989044767,172.498027358541,4467600,,,,,
7/17/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.45034790039,171.717490632311,170.257514217804,171.102280709425,5637400,,,,,
7/18/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.366867065429,171.543073294396,168.788393925446,170.275916301151,5684100,,,,,
7/19/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.028854370117,171.341062013023,169.339321056493,169.871894081423,4140800,,,,,
7/20/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.820251464843,174.453829890322,171.533862801383,172.167441226861,5056500,,,,,
7/21/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.609939575195,175.812813944908,173.820264292716,174.564025451941,15022100,,,,,
7/24/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.307785034179,175.776075460695,174.591569553144,175.004768636661,4225800,,,,,
7/25/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.711807250976,176.308648816032,174.518110109841,174.839494959347,3521600,,,,,
7/26/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.932174682617,176.648390116437,174.518098254083,175.491415945633,3898900,,,,,
7/27/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.113204956054,176.565730834747,172.993831052329,176.299451369924,4141800,,,,,
7/28/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.747680664062,175.720998499436,174.270198967285,174.591583842448,5602300,,,,,
7/31/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.13069152832,174.086503828545,171.570572979659,173.957952719558,5687700,,,,,
8/1/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.543045043945,173.17748674614,171.157377666104,172.158254987039,2853900,,,,,
8/2/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.911209106445,174.435468275144,171.157393340448,171.331858596158,4285900,,,,,
8/3/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.81851196289,173.746792922886,171.680783613329,172.782652442888,2857400,,,,,
8/4/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.504592895507,172.635734157545,169.275036303835,171.818513251632,4651100,,,,,
8/7/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.607315063476,171.901154208905,169.963696128177,170.128970139214,3323400,,,,,
8/8/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.357681274414,172.149083395506,168.98120508373,171.89198112163,5017900,,,,,
8/9/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.935287475585,169.871882317395,167.695690254478,168.843473243109,4413100,,,,,
8/10/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.72410583496,170.41363909673,168.52209490029,169.155673376209,3727200,,,,,
8/11/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.990356445312,169.210735793922,168.292509524578,168.953633559387,2873800,,,,,
8/14/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.604690551757,169.743296085016,168.1547686803,169.311728649645,3385600,,,,,
8/15/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.520370483398,168.457828832064,166.318359545734,168.17316686643,3331800,,,,,
8/16/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.391815185546,167.989520184034,166.153067350077,166.749922927727,2633700,,,,,
8/17/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.857482910156,166.575438964098,163.738123016846,166.391796503526,4503000,,,,,
8/18/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.609542846679,164.867522308585,162.773967626211,163.866659081077,6020300,,,,,
8/21/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.571990966796,163.40758037423,161.819038574773,163.196378209039,4284100,,,,,
8/22/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.332382202148,162.360805339233,160.974274452107,161.773126968885,3489300,,,,,
8/23/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.554458618164,163.701378183909,161.947562646751,162.755606247331,4042700,,,,,
8/24/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.691314697265,165.684741137157,162.61786892947,163.453444140077,5709800,,,,,
8/25/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.748184204101,165.014477714675,163.297384765009,163.499395700264,4710700,,,,,
8/28/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.510284423828,166.364228125801,164.674695159237,166.033680120666,3189800,,,,,
8/29/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.134689331054,166.400982822815,164.380887624003,165.556216249167,4368600,,,,,
8/30/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.272415161132,167.355915437754,165.941853142481,166.621345628326,3153400,,,,,
8/31/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.520156860351,166.101376373014,164.464677949309,165.833209490188,5566700,,,,,
9/1/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.115966796875,165.34311211584,161.487172939146,165.269135537896,4801400,,,,,
9/5/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.043304443359,162.633765366672,160.571705590421,162.069706386781,5081800,,,,,
9/6/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.570404052734,161.810831477429,160.414546386596,161.746096675521,5933800,,,,,
9/7/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.114639282226,163.724935557707,162.014274561369,162.60607316225,4934300,,,,,
9/8/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.994430541992,163.808144754132,162.384134300693,162.569068707562,2995000,,,,,
9/11/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.45408630371,165.916429379428,163.512253851451,163.512253851451,4512700,,,,,
9/12/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.843795776367,165.44483610037,164.409192178547,165.278399374187,3331100,,,,,
9/13/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.147583007812,166.572944799841,164.788307492546,164.899265303688,3781400,,,,,
9/14/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.580841064453,168.006202835807,165.823943295339,166.38800232388,4118300,,,,,
9/15/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.295532226562,168.12642072462,166.082858390376,167.74729606607,11661200,,,,,
9/18/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.870193481445,167.368180415398,164.991730418112,167.368180415398,3182600,,,,,
9/19/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.889999389648,165.638992724419,163.946815804209,165.389323576299,3369300,,,,,
9/20/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.945510864257,165.907178199053,164.18726149043,165.602030093215,3695800,,,,,
9/21/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.171432495117,164.899253327784,161.940260998965,164.68657950201,5351000,,,,,
9/22/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.069732666015,163.105376557183,161.237506730964,161.764584567455,4542300,,,,,
9/25/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.20051574707,162.226917794846,160.137118357081,161.524147388693,3553600,,,,,
9/26/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.52685546875,160.636476005408,158.713127157391,159.970700861495,5213700,,,,,
9/27/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.799011230468,159.684027025057,156.299672890889,159.332641831248,5729900,,,,,
9/28/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.734283447265,157.363063180527,155.513691104454,157.131891671018,4841600,,,,,
9/29/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.678787231445,157.973341897829,155.384218455473,157.668193845841,5194200,,,,,
10/2/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.429153442382,156.725059781359,154.718492540041,156.345935075642,3838800,,,,,
10/3/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.069839477539,157.19662010082,154.450301550292,156.142478624528,4873400,,,,,
10/4/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.188735961914,156.392168037141,154.478060995569,155.763374138367,4134000,,,,,
10/5/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.042251586914,156.096259689067,147.829563623093,156.059278452954,10556400,,,,,
10/6/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.217910766601,148.800467453945,144.093819162651,146.821640004566,12774700,,,,,
10/9/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.207336425781,149.262815329325,146.692189328106,147.949762876943,7244500,,,,,
10/10/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.018356323242,152.739610196508,149.826855255208,151.87965908207,11456400,,,,,
10/11/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.372436523437,152.980057880522,149.429266939018,152.582435553704,7371500,,,,,
10/12/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.174362182617,150.400169796522,145.573307826693,150.353946784949,9024100,,,,,
10/13/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.949768066406,148.171697797958,146.054158841137,146.673696801764,6757100,,,,,
10/16/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.948425292968,149.75289761259,147.764828320123,148.874448718467,5605000,,,,,
10/17/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.291900634765,149.457014113919,147.173038390651,147.949771303694,6411300,,,,,
10/18/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.826858520507,151.093673716107,148.75421946678,148.892930820561,6650600,,,,,
10/19/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.467590332031,150.464915591734,148.328893067991,149.706666256081,6336800,,,,,
10/20/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.949768066406,150.011814008146,147.681615320005,149.216583440406,5486500,,,,,
10/23/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.023742675781,149.429269404412,147.080558966211,147.579897328167,5795800,,,,,
10/24/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.974822998046,150.585119137839,147.653852132663,148.328883064367,5265200,,,,,
10/25/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.122802734375,151.186186167558,149.309074403847,149.845394066277,4534600,,,,,
10/26/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.25357055664,151.056705433639,149.151854532318,150.427911617031,5147000,,,,,
10/27/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.598388671875,149.928601561484,146.923371779141,149.817643746128,5078000,,,,,
10/30/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.058044433593,150.335453058251,148.634034187745,149.151856095326,4625900,,,,,
10/31/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.982711791992,151.047446577237,149.484725157307,150.677563753521,5947400,,,,,
11/1/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.452987670898,152.970809611969,150.501899501053,151.343367210089,6682500,,,,,
11/2/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.265365600585,154.570513670823,152.26804047335,152.332775265335,5413400,,,,,
11/3/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.228378295898,156.096248046081,154.135918157716,155.976034345896,4063300,,,,,
11/6/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.14517211914,154.884923830997,152.767398841766,152.998570369872,5784600,,,,,
11/7/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.58901977539,155.079116403004,153.608854739344,154.237648642024,4687200,,,,,
11/8/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.783203125,155.661652083384,154.108186233978,155.504457142165,4926600,,,,,
11/9/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.645843505859,155.217807030855,153.322197731776,154.958896055425,5639300,,,,,
11/10/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.34861755371,155.143848243617,152.44376625476,154.70924460439,5552900,,,,,
11/13/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.134567260742,156.068494999691,153.923230912231,154.422555121771,5402300,,,,,
11/14/2023,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.448959350585,155.754107414561,154.320841335737,155.301006208733,6238900,,,,,
